date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:22	53368/53368	---M--	200	added ('OK')	image/jpeg	etag:%22d078-64c47372-d9b5b862ae24864e;;;%22	https://gabrielromes.com/dist/img/hero-images/dragabrielalubiana.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/hero-images/dragabrielalubiana.jpg	(from https://gabrielromes.com/)
22:27:22	86676/86676	---M--	200	added ('OK')	image/jpeg	etag:%2215294-64c47380-b82be3e8ee51d8dd;;;%22	https://gabrielromes.com/dist/img/hero-images/silveiraekersul.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/hero-images/silveiraekersul.jpg	(from https://gabrielromes.com/)
22:27:23	111584/111584	---M--	200	added ('OK')	image/jpeg	etag:%221b3e0-64c47375-6776b40f19c4fc0b;;;%22	https://gabrielromes.com/dist/img/hero-images/engepres.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/hero-images/engepres.jpg	(from https://gabrielromes.com/)
22:27:23	14029/14029	---M-Z	200	added ('OK')	text/html	etag:%2236cd-649c6b0d-a4666714029e0ba8;gz%22	https://gabrielromes.com/portfolio/pstudio/	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/index.html	(from https://gabrielromes.com/)
22:27:23	18472/18472	---M-Z	200	added ('OK')	text/html	etag:%224828-649c7cd8-6e82f8142ecacf31;gz%22	https://gabrielromes.com/portfolio/wmccann/	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/wmccann/index.html	(from https://gabrielromes.com/)
22:27:23	108793/108793	---M--	200	added ('OK')	image/jpeg	etag:%221a8f9-64c47380-bd65fc1074dd5610;;;%22	https://gabrielromes.com/dist/img/hero-images/wmccann.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/hero-images/wmccann.jpg	(from https://gabrielromes.com/)
22:27:23	47514/47514	---M--	200	added ('OK')	image/jpeg	etag:%22b99a-64c4737c-79f564dbc95045f0;;;%22	https://gabrielromes.com/dist/img/hero-images/navorsky.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/hero-images/navorsky.jpg	(from https://gabrielromes.com/)
22:27:24	44398/44398	---M--	200	added ('OK')	image/jpeg	etag:%22ad6e-64c47379-bb604383ae2abe57;;;%22	https://gabrielromes.com/dist/img/hero-images/losch.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/hero-images/losch.jpg	(from https://gabrielromes.com/)
22:27:24	42181/42181	---M--	200	added ('OK')	image/jpeg	etag:%22a4c5-64c4737d-54e8667517aec1fd;;;%22	https://gabrielromes.com/dist/img/hero-images/nineled2.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/hero-images/nineled2.jpg	(from https://gabrielromes.com/)
22:27:24	710307/710307	---M--	200	added ('OK')	video/mp4	etag:%22ad6a3-64c473b4-2b90b178b72380c5;;;%22	https://gabrielromes.com/dist/img/portfolio/wmccann.mp4	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/wmccann.mp4	(from https://gabrielromes.com/)
22:27:25	999875/999875	---M--	200	added ('OK')	video/mp4	etag:%22f41c3-64c473a3-e66675ac3f34c895;;;%22	https://gabrielromes.com/dist/img/portfolio/pstudio.mp4	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/pstudio.mp4	(from https://gabrielromes.com/)
22:27:25	101045/101045	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218ab5-64c47361-be0c368ee6b0f601;gz%22	https://gabrielromes.com/dist/js/header-js.min.js.pagespeed.jm.sE_UYepc9K.js	C:/Meus%20Sites/Port/gabrielromes.com/dist/js/header-js.min.js.pagespeed.jm.sE_UYepc9K.js	(from https://gabrielromes.com/)
22:27:25	1048733/1048733	---M--	200	added ('OK')	video/mp4	etag:%2210009d-64c4739a-4f4e9bbc6f17a6d1;;;%22	https://gabrielromes.com/dist/img/portfolio/navorsky.mp4	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/navorsky.mp4	(from https://gabrielromes.com/)
22:27:25	74089/74089	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212169-64c4735f-8c3607f66ccb7a7e;gz%22	https://gabrielromes.com/dist/js/footer-js.min.js.pagespeed.jm.uDI8-52mKT.js	C:/Meus%20Sites/Port/gabrielromes.com/dist/js/footer-js.min.js.pagespeed.jm.uDI8-52mKT.js	(from https://gabrielromes.com/)
22:27:26	23592/23592	---M--	200	added ('OK')	font/woff2	etag:%225c28-64c40f02-86bd6a0a99f2e87a;;;%22	https://gabrielromes.com/dist/fonts/PangeaTrial-LightWeb.woff2	C:/Meus%20Sites/Port/gabrielromes.com/dist/fonts/PangeaTrial-LightWeb.woff2	(from https://gabrielromes.com/dist/css/style.css)
22:27:26	24876/24876	---M--	200	added ('OK')	font/woff2	etag:%22612c-64c40f05-c4037128d331481;;;%22	https://gabrielromes.com/dist/fonts/PangeaTrial-RegularWeb.woff2	C:/Meus%20Sites/Port/gabrielromes.com/dist/fonts/PangeaTrial-RegularWeb.woff2	(from https://gabrielromes.com/dist/css/style.css)
22:27:26	2237172/2237172	---M--	200	added ('OK')	video/mp4	etag:%222222f4-64c4738a-a37f2ccd59fe6d03;;;%22	https://gabrielromes.com/dist/img/portfolio/cronos.mp4	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/cronos.mp4	(from https://gabrielromes.com/)
22:27:26	24864/24864	---M--	200	added ('OK')	font/woff2	etag:%226120-64c40f04-c62f8860d987d34b;;;%22	https://gabrielromes.com/dist/fonts/PangeaTrial-MediumWeb.woff2	C:/Meus%20Sites/Port/gabrielromes.com/dist/fonts/PangeaTrial-MediumWeb.woff2	(from https://gabrielromes.com/dist/css/style.css)
22:27:26	23796/23796	---M--	200	added ('OK')	font/woff2	etag:%225cf4-64c40efa-5130a009b2293c93;;;%22	https://gabrielromes.com/dist/fonts/PangeaTrial-BoldWeb.woff2	C:/Meus%20Sites/Port/gabrielromes.com/dist/fonts/PangeaTrial-BoldWeb.woff2	(from https://gabrielromes.com/dist/css/style.css)
22:27:26	24852/24852	---M--	200	added ('OK')	font/woff2	etag:%226114-64c40f07-faa4bb5fd71464d9;;;%22	https://gabrielromes.com/dist/fonts/PangeaTrial-SemiBoldWeb.woff2	C:/Meus%20Sites/Port/gabrielromes.com/dist/fonts/PangeaTrial-SemiBoldWeb.woff2	(from https://gabrielromes.com/dist/css/style.css)
22:27:27	5/5	---M--	200	added ('OK')	text/css	etag:%2264b14330-5%22	https://p.typekit.net/p.css?s=1&k=dsk5bnt&ht=tk&f=139.169.173.175&a=1433275&app=typekit&e=css	C:/Meus%20Sites/Port/p.typekit.net/p56fb.css	(from https://gabrielromes.com/dist/css/style.css)
22:27:27	1063720/1063720	---M--	200	added ('OK')	image/jpeg	etag:%22103b28-64c4734f-31791f524eecd48;;;%22	https://gabrielromes.com/dist/img/sobre-gabrielromes.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/sobre-gabrielromes.jpg	(from https://gabrielromes.com/sobre.html)
22:27:27	177969/177969	---M--	200	added ('OK')	image/jpeg	etag:%222b731-64c473bc-1500c984757866a0;;;%22	https://gabrielromes.com/dist/img/social/09.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/09.jpg	(from https://gabrielromes.com/sobre.html)
22:27:28	431354/431354	---M--	200	added ('OK')	image/jpeg	etag:%22694fa-64c473bb-9b628f6eb5648a6c;;;%22	https://gabrielromes.com/dist/img/social/07.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/07.jpg	(from https://gabrielromes.com/sobre.html)
22:27:28	301869/301869	---M--	200	added ('OK')	image/jpeg	etag:%2249b2d-64c473be-6f75506f4bc2eefc;;;%22	https://gabrielromes.com/dist/img/social/08.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/08.jpg	(from https://gabrielromes.com/sobre.html)
22:27:28	311129/311129	---M--	200	added ('OK')	image/jpeg	etag:%224bf59-64c473ba-edff3099e8fbcc5d;;;%22	https://gabrielromes.com/dist/img/social/05.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/05.jpg	(from https://gabrielromes.com/sobre.html)
22:27:28	293742/293742	---M--	200	added ('OK')	image/jpeg	etag:%2247b6e-64c473b6-9ebab4ec72ab8df2;;;%22	https://gabrielromes.com/dist/img/social/01.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/01.jpg	(from https://gabrielromes.com/sobre.html)
22:27:29	403504/403504	---M--	200	added ('OK')	image/jpeg	etag:%2262830-64c473b9-7a0c629e96074775;;;%22	https://gabrielromes.com/dist/img/social/04.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/04.jpg	(from https://gabrielromes.com/sobre.html)
22:27:29	337709/337709	---M--	200	added ('OK')	image/jpeg	etag:%225272d-64c473b6-5c1f84454b06db81;;;%22	https://gabrielromes.com/dist/img/social/02.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/02.jpg	(from https://gabrielromes.com/sobre.html)
22:27:29	365862/365862	---M--	200	added ('OK')	image/jpeg	etag:%2259526-64c473b8-2924096a72303f52;;;%22	https://gabrielromes.com/dist/img/social/03.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/03.jpg	(from https://gabrielromes.com/sobre.html)
22:27:30	174355/174355	---M--	200	added ('OK')	image/jpeg	etag:%222a913-64c473bb-87f57ce2ae62f4f8;;;%22	https://gabrielromes.com/dist/img/social/06.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/social/06.jpg	(from https://gabrielromes.com/sobre.html)
22:27:30	410703/410703	---M--	200	added ('OK')	image/jpeg	etag:%226444f-64c47395-57641b6f78d412e7;;;%22	https://gabrielromes.com/dist/img/portfolio/losch.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/losch.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:30	719364/719364	---M--	200	added ('OK')	image/jpeg	etag:%22afa04-64c4738b-b889ed9df148d110;;;%22	https://gabrielromes.com/dist/img/portfolio/dragabrielalubiana.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/dragabrielalubiana.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:30	226796/226796	---M--	200	added ('OK')	image/jpeg	etag:%22375ec-64c4739b-b9ae2742d0c67ec7;;;%22	https://gabrielromes.com/dist/img/portfolio/nineled.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/nineled.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:30	370992/370992	---M--	200	added ('OK')	image/jpeg	etag:%225a930-64c4738e-722ba9a6db27a438;;;%22	https://gabrielromes.com/dist/img/portfolio/fortmark.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/fortmark.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:31	192098/192098	---M--	200	added ('OK')	image/jpeg	etag:%222ee62-64c47398-5afcde3a3c6654da;;;%22	https://gabrielromes.com/dist/img/portfolio/navorsky.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/navorsky.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:31	296851/296851	---M--	200	added ('OK')	image/jpeg	etag:%2248793-64c47397-33c2cd84cb46530a;;;%22	https://gabrielromes.com/dist/img/portfolio/milhaspartners.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/milhaspartners.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:31	140117/140117	---M--	200	added ('OK')	image/jpeg	etag:%2222355-64c473a2-9d48d742953b9269;;;%22	https://gabrielromes.com/dist/img/portfolio/pstudio.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/pstudio.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:32	315415/315415	---M--	200	added ('OK')	image/jpeg	etag:%224d017-64c473b1-7253de70375ab722;;;%22	https://gabrielromes.com/dist/img/portfolio/wmccann.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/wmccann.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:32	1328649/1328649	---M--	200	added ('OK')	image/jpeg	etag:%22144609-64c473a0-fd22d30f6fc4e546;;;%22	https://gabrielromes.com/dist/img/portfolio/medsol.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/medsol.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:32	1836341/1836341	---M--	200	added ('OK')	image/jpeg	etag:%221c0535-64c473b2-5a36e86a6a1e474f;;;%22	https://gabrielromes.com/dist/img/portfolio/silveiraekersul.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/silveiraekersul.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:33	980231/980231	---M--	200	added ('OK')	image/jpeg	etag:%22ef507-64c473b4-54a6348e603b2128;;;%22	https://gabrielromes.com/dist/img/portfolio/zaramultimarcas.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/zaramultimarcas.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:33	33063/33063	---M-Z	200	added ('OK')	text/css	etag:%228127-649c6b13-f206ef68a5c5e0a4;gz%22	https://gabrielromes.com/portfolio/pstudio/css/line-awesome.css	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/css/line-awesome.css	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:33	1329754/1329754	---M--	200	added ('OK')	image/jpeg	etag:%22144a5a-64c4738f-cf7a1db53995d019;;;%22	https://gabrielromes.com/dist/img/portfolio/engepres.jpg	C:/Meus%20Sites/Port/gabrielromes.com/dist/img/portfolio/engepres.jpg	(from https://gabrielromes.com/portfolio.html)
22:27:33	62622/62622	---M-Z	200	added ('OK')	text/css	etag:%22f49e-649c6b15-6aed755fe6457f2f;gz%22	https://gabrielromes.com/portfolio/pstudio/css/style.css	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/css/style.css	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:33	31728/31728	---M-Z	200	added ('OK')	text/css	etag:%227bf0-649c6b15-b6bc7b409e0bd46a;gz%22	https://gabrielromes.com/portfolio/pstudio/css/responsive.css	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/css/responsive.css	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:33	6990/6990	---M--	200	added ('OK')	image/png	etag:%221b4e-649c6b23-64e399b62a032d92;;;%22	https://gabrielromes.com/portfolio/pstudio/img/favicon.png	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/favicon.png	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:34	14029/14029	---M-Z	200	added ('OK')	text/html	etag:%2236cd-649c6b0d-a4666714029e0ba8;gz%22	https://gabrielromes.com/portfolio/pstudio/index.html	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/index-2.html	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:34	2630/2630	---M--	200	added ('OK')	image/png	etag:%22a46-649c6b23-c5e6dab7a61b9c9a;;;%22	https://gabrielromes.com/portfolio/pstudio/img/logo.png	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/logo.png	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:34	11756/11756	---M-Z	200	added ('OK')	text/html	etag:%222dec-649c6b0e-b17e53d4b6266f47;gz%22	https://gabrielromes.com/portfolio/pstudio/portfolio.html	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/portfolio.html	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:34	16758/16758	---M-Z	200	added ('OK')	text/html	etag:%224176-649c6b0f-46ff785b45f219e1;gz%22	https://gabrielromes.com/portfolio/pstudio/sobre.html	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/sobre.html	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:35	15823/15823	---M-Z	200	added ('OK')	text/html	etag:%223dcf-649c6b0f-c255a1191bf65d28;gz%22	https://gabrielromes.com/portfolio/pstudio/servicos.html	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/servicos.html	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:35	8547/8547	---M-Z	200	added ('OK')	text/html	etag:%222163-649c6b0c-7637d94760dc5269;gz%22	https://gabrielromes.com/portfolio/pstudio/contato.html	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/contato.html	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:35	166882/166882	---M--	200	added ('OK')	image/jpeg	etag:%2228be2-649c6b2e-612311883c900dff;;;%22	https://gabrielromes.com/portfolio/pstudio/img/bgs/bg-home01.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/bgs/bg-home01.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:36	137718/137718	---M--	200	added ('OK')	image/jpeg	etag:%22219f6-649c6b73-a8914eba9f20ecf2;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album01.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album01.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:36	10182/10182	---M-Z	200	added ('OK')	text/html	etag:%2227c6-649c6b0d-88f2b87dcb7da5c1;gz%22	https://gabrielromes.com/portfolio/pstudio/exemplo-case.html	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/exemplo-case.html	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:36	124902/124902	---M--	200	added ('OK')	image/jpeg	etag:%221e7e6-649c6b75-351613059eef7a49;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album02.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album02.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:36	107385/107385	---M--	200	added ('OK')	image/jpeg	etag:%221a379-649c6b76-bb7c39c774ec5dac;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album03.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album03.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:36	67864/67864	---M--	200	added ('OK')	image/jpeg	etag:%2210918-649c6b77-92aa013115ac2b29;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album05.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album05.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:37	119862/119862	---M--	200	added ('OK')	image/jpeg	etag:%221d436-649c6b77-429beac4df340d45;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album04.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album04.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:37	144029/144029	---M--	200	added ('OK')	image/jpeg	etag:%222329d-649c6b79-f73560b52c837924;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album06.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album06.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:37	186905/186905	---M--	200	added ('OK')	image/jpeg	etag:%222da19-649c6b7c-1214b1ee488bc3;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album08.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album08.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:37	106092/106092	---M--	200	added ('OK')	image/jpeg	etag:%2219e6c-649c6b7b-e29c6e7a233dfe7b;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album07.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album07.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:38	123683/123683	---M--	200	added ('OK')	image/jpeg	etag:%221e323-649c6b7d-ffc9624c2dcf445e;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album09.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album09.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:38	171620/171620	---M--	200	added ('OK')	image/jpeg	etag:%2229e64-649c6b7f-c8fb35d84bbe9311;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album11.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album11.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:38	111416/111416	---M--	200	added ('OK')	image/jpeg	etag:%221b338-649c6b7e-6c0819850b1f9c12;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album10.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album10.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:38	110201/110201	---M--	200	added ('OK')	image/jpeg	etag:%221ae79-649c6b80-80c2e1c33e4af20e;;;%22	https://gabrielromes.com/portfolio/pstudio/img/albums/masonry/album12.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/albums/masonry/album12.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:38	8636/8636	---M--	200	added ('OK')	image/jpeg	etag:%2221bc-649c6b34-55835c19f711ccb4;;;%22	https://gabrielromes.com/portfolio/pstudio/img/general/avatar.jpg	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/img/general/avatar.jpg	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:39	85591/85591	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214e57-649c6c99-ce0fce3482b6425c;gz%22	https://gabrielromes.com/portfolio/pstudio/js/jquery.min.js	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/js/jquery.min.js	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:39	55511/55511	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d8d7-649c6c98-f248e1cf1bf178d4;gz%22	https://gabrielromes.com/portfolio/pstudio/js/gsap.min.js	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/js/gsap.min.js	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:40	24111/24111	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e2f-649c6c99-bddbec7edcd45614;gz%22	https://gabrielromes.com/portfolio/pstudio/js/masonry.min.js	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/js/masonry.min.js	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:40	56537/56537	---M-Z	200	added ('OK')	application/x-javascript	etag:%22dcd9-649c6c97-88d4b6f56b933159;gz%22	https://gabrielromes.com/portfolio/pstudio/js/core.js	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/pstudio/js/core.js	(from https://gabrielromes.com/portfolio/pstudio/)
22:27:40	7401/7401	---M--	200	added ('OK')	image/png	etag:%221ce9-649c7d3d-b127d3d2f0ece45;;;%22	https://gabrielromes.com/portfolio/wmccann/favicon/favicon.png	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/wmccann/favicon/favicon.png	(from https://gabrielromes.com/portfolio/wmccann/)
22:27:41	130708/130708	---M-Z	200	added ('OK')	text/css	etag:%221fe94-649c7cfd-471bd8b75b774e98;gz%22	https://gabrielromes.com/portfolio/wmccann/assets/bootstrap/css/bootstrap.min.css	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/wmccann/assets/bootstrap/css/bootstrap.min.css	(from https://gabrielromes.com/portfolio/wmccann/)
22:27:41	482/482	---M-Z	200	added ('OK')	text/css	etag:%221e2-649c7cdf-aac88627fe8eb4b5;gz%22	https://gabrielromes.com/portfolio/wmccann/assets/css/plugins.css	C:/Meus%20Sites/Port/gabrielromes.com/portfolio/wmccann/assets/css/plugins.css	(from https://gabrielromes.com/portfolio/wmccann/)
